timestamp,conveyor,conveyor_pos_x,conveyor_pos_y,conveyor_pos_z,conveyor_speed_x,cycle_time
2025-06-11T19:26:10.962961,Conveyor_Box,-510.0,10.0,-160.0,0,0.0
2025-06-11T19:26:11.075452,Conveyor_Box,-510.0,10.0,-160.0,0.0,0.11249113082885742
2025-06-11T19:26:11.185116,Conveyor_Box,-510.0,10.0,-160.0,0.0,0.2221546173095703
2025-06-11T19:26:11.293337,Conveyor_Box,-510.0,10.0,-160.0,0.0,0.33037519454956055
2025-06-11T19:26:11.400775,Conveyor_Box,-510.0,10.0,-160.0,0.0,0.43781399726867676
2025-06-11T19:26:11.511599,Conveyor_Box,-510.0,10.0,-160.0,0.0,0.5486371517181396
2025-06-11T19:26:11.621204,Conveyor_Box,-510.0,10.0,-160.0,0.0,0.6582424640655518
2025-06-11T19:26:11.729801,Conveyor_Box,-510.0,10.0,-160.0,0.0,0.7668397426605225
2025-06-11T19:26:11.840307,Conveyor_Box,-510.0,10.0,-160.0,0.0,0.8773453235626221
2025-06-11T19:26:11.950016,Conveyor_Box,-510.0,10.0,-160.0,0.0,0.9870548248291016
2025-06-11T19:26:12.059534,Conveyor_Box,-510.0,10.0,-160.0,0.0,1.0965726375579834
2025-06-11T19:26:12.167610,Conveyor_Box,-510.0,10.0,-160.0,0.0,1.204648733139038
2025-06-11T19:26:12.275572,Conveyor_Box,-510.0,10.0,-160.0,0.0,1.312610387802124
2025-06-11T19:26:12.382582,Conveyor_Box,-510.0,10.0,-160.0,0.0,1.4196202754974365
2025-06-11T19:26:12.490592,Conveyor_Box,-510.0,10.0,-160.0,0.0,1.52763032913208
2025-06-11T19:26:12.598675,Conveyor_Box,-510.0,10.0,-160.0,0.0,1.635713815689087
2025-06-11T19:26:12.706232,Conveyor_Box,-510.0,10.0,-160.0,0.0,1.7432701587677002
2025-06-11T19:26:12.815187,Conveyor_Box,-510.0,10.0,-160.0,0.0,1.8522260189056396
2025-06-11T19:26:12.923038,Conveyor_Box,-510.0,10.0,-160.0,0.0,1.9600763320922852
2025-06-11T19:26:13.032880,Conveyor_Box,-510.0,10.0,-160.0,0.0,2.069918632507324
2025-06-11T19:26:13.144093,Conveyor_Box,-510.0,10.0,-160.0,0.0,2.181131362915039
2025-06-11T19:26:13.253490,Conveyor_Box,-510.0,10.0,-160.0,0.0,2.2905287742614746
2025-06-11T19:26:13.363644,Conveyor_Box,-510.0,10.0,-160.0,0.0,2.4006824493408203
2025-06-11T19:26:13.472163,Conveyor_Box,-510.0,10.0,-160.0,0.0,2.509201765060425
2025-06-11T19:26:13.578972,Conveyor_Box,-510.0,10.0,-160.0,0.0,2.616010904312134
2025-06-11T19:26:13.686329,Conveyor_Box,-510.0,10.0,-160.0,0.0,2.723367691040039
2025-06-11T19:26:13.794551,Conveyor_Box,-510.0,10.0,-160.0,0.0,2.831589460372925
2025-06-11T19:26:13.902844,Conveyor_Box,-510.0,10.0,-160.0,0.0,2.93988299369812
2025-06-11T19:26:14.010386,Conveyor_Box,-510.0,10.0,-160.0,0.0,3.047424077987671
2025-06-11T19:26:14.119331,Conveyor_Box,-510.0,10.0,-160.0,0.0,3.156369686126709
2025-06-11T19:26:14.227529,Conveyor_Box,-510.0,10.0,-160.0,0.0,3.2645678520202637
2025-06-11T19:26:14.336334,Conveyor_Box,-510.0,10.0,-160.0,0.0,3.373372793197632
2025-06-11T19:26:14.443578,Conveyor_Box,-510.0,10.0,-160.0,0.0,3.4806160926818848
2025-06-11T19:26:14.707178,Conveyor_Box,-510.0,10.0,-160.0,0.0,3.7442166805267334
2025-06-11T19:26:14.831481,Conveyor_Box,-510.0,10.0,-160.0,0.0,3.8685197830200195
2025-06-11T19:26:14.942096,Conveyor_Box,-510.0,10.0,-160.0,0.0,3.9791345596313477
2025-06-11T19:26:15.049464,Conveyor_Box,-510.0,10.0,-160.0,0.0,4.086503028869629
2025-06-11T19:26:15.159292,Conveyor_Box,-510.0,10.0,-160.0,0.0,4.196331024169922
2025-06-11T19:26:15.268535,Conveyor_Box,-510.0,10.0,-160.0,0.0,4.305573225021362
2025-06-11T19:26:15.375897,Conveyor_Box,-510.0,10.0,-160.0,0.0,4.412935733795166
2025-06-11T19:26:15.564561,Conveyor_Box,-510.0,10.0,-160.0,0.0,4.601599931716919
2025-06-11T19:26:15.691165,Conveyor_Box,-510.0,10.0,-160.0,0.0,4.728203773498535
2025-06-11T19:26:15.800836,Conveyor_Box,-510.0,10.0,-160.0,0.0,4.8378746509552
2025-06-11T19:26:15.940647,Conveyor_Box,-510.0,10.0,-160.0,0.0,4.9776856899261475
2025-06-11T19:26:16.049326,Conveyor_Box,-510.0,10.0,-160.0,0.0,5.086364269256592
2025-06-11T19:26:16.203095,Conveyor_Box,-510.0,10.0,-160.0,0.0,5.240134000778198
2025-06-11T19:26:16.423056,Conveyor_Box,-510.0,10.0,-160.0,0.0,5.460094690322876
2025-06-11T19:26:16.532431,Conveyor_Box,-510.0,10.0,-160.0,0.0,5.569469451904297
2025-06-11T19:26:16.656949,Conveyor_Box,-510.0,10.0,-160.0,0.0,5.693987131118774
2025-06-11T19:26:16.784480,Conveyor_Box,-510.0,10.0,-160.0,0.0,5.821519136428833
2025-06-11T19:26:16.973970,Conveyor_Box,-510.0,10.0,-160.0,0.0,6.011008262634277
2025-06-11T19:26:17.116433,Conveyor_Box,-510.0,10.0,-160.0,0.0,6.153471231460571
2025-06-11T19:26:17.239439,Conveyor_Box,-510.0,10.0,-160.0,0.0,6.276477813720703
2025-06-11T19:26:17.378597,Conveyor_Box,-510.0,10.0,-160.0,0.0,6.415635108947754
2025-06-11T19:26:17.486684,Conveyor_Box,-510.0,10.0,-160.0,0.0,6.523721933364868
2025-06-11T19:26:17.596162,Conveyor_Box,-510.0,10.0,-160.0,0.0,6.633200407028198
2025-06-11T19:26:17.707206,Conveyor_Box,-510.0,10.0,-160.0,0.0,6.744244813919067
2025-06-11T19:26:17.846576,Conveyor_Box,-510.0,10.0,-160.0,0.0,6.883614540100098
2025-06-11T19:26:18.191634,Conveyor_Box,-510.0,10.0,-160.0,0.0,7.228672742843628
2025-06-11T19:26:18.667252,Conveyor_Box,-510.0,10.0,-160.0,0.0,7.704290390014648
2025-06-11T19:26:18.911075,Conveyor_Box,-510.0,10.0,-160.0,0.0,7.948113203048706
2025-06-11T19:26:19.162984,Conveyor_Box,-510.0,10.0,-160.0,0.0,8.20002269744873
2025-06-11T19:26:19.270458,Conveyor_Box,-510.0,10.0,-160.0,0.0,8.307496309280396
2025-06-11T19:26:19.380355,Conveyor_Box,-510.0,10.0,-160.0,0.0,8.417393207550049
2025-06-11T19:26:19.582796,Conveyor_Box,-510.0,10.0,-160.0,0.0,8.619834899902344
2025-06-11T19:26:19.693107,Conveyor_Box,-510.0,10.0,-160.0,0.0,8.730145454406738
2025-06-11T19:26:19.836164,Conveyor_Box,-510.0,10.0,-160.0,0.0,8.873202085494995
2025-06-11T19:26:19.963678,Conveyor_Box,-510.0,10.0,-160.0,0.0,9.000716924667358
2025-06-11T19:26:20.106593,Conveyor_Box,-510.0,10.0,-160.0,0.0,9.143631219863892
2025-06-11T19:26:20.248198,Conveyor_Box,-510.0,10.0,-160.0,0.0,9.285237073898315
2025-06-11T19:26:20.355914,Conveyor_Box,-510.0,10.0,-160.0,0.0,9.39295244216919
2025-06-11T19:26:20.465435,Conveyor_Box,-510.0,10.0,-160.0,0.0,9.502473592758179
2025-06-11T19:26:20.606502,Conveyor_Box,-510.0,10.0,-160.0,0.0,9.643539905548096
2025-06-11T19:26:20.764013,Conveyor_Box,-510.0,140.0,-160.0,0.0,9.801051378250122
2025-06-11T19:26:20.935149,Conveyor_Box,-510.0,325.0,-159.99999999999997,0.0,9.972187995910645
2025-06-11T19:26:21.044759,Conveyor_Box,-510.0,454.0,-159.99999999999997,0.0,10.08179759979248
2025-06-11T19:26:21.153518,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,10.190556764602661
2025-06-11T19:26:21.278033,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,10.315071821212769
2025-06-11T19:26:21.416083,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,10.453121900558472
2025-06-11T19:26:21.543537,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,10.580574989318848
2025-06-11T19:26:21.668397,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,10.705435752868652
2025-06-11T19:26:21.794643,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,10.831681251525879
2025-06-11T19:26:21.919665,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,10.956703662872314
2025-06-11T19:26:22.026629,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,11.06366753578186
2025-06-11T19:26:22.135124,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,11.172162532806396
2025-06-11T19:26:22.291663,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,11.328701496124268
2025-06-11T19:26:22.401687,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,11.43872594833374
2025-06-11T19:26:22.525754,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,11.562792301177979
2025-06-11T19:26:22.648908,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,11.685946941375732
2025-06-11T19:26:22.775424,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,11.812462091445923
2025-06-11T19:26:22.902302,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,11.939340829849243
2025-06-11T19:26:23.013016,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,12.050054550170898
2025-06-11T19:26:23.137675,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,12.174713850021362
2025-06-11T19:26:23.246636,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,12.283674955368042
2025-06-11T19:26:23.371672,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,12.408710479736328
2025-06-11T19:26:23.483149,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,12.520187616348267
2025-06-11T19:26:23.610231,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,12.64726972579956
2025-06-11T19:26:23.766128,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,12.803166627883911
2025-06-11T19:26:23.875000,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,12.912038803100586
2025-06-11T19:26:24.016000,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,13.053038120269775
2025-06-11T19:26:24.122536,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,13.159574270248413
2025-06-11T19:26:24.232372,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,13.269411087036133
2025-06-11T19:26:24.342905,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,13.379943370819092
