timestamp,robot,joint_1_pos,joint_2_pos,joint_3_pos,joint_4_pos,joint_5_pos,joint_6_pos,joint_1_speed,joint_2_speed,joint_3_speed,joint_4_speed,joint_5_speed,joint_6_speed,joint_1_acc,joint_2_acc,joint_3_acc,joint_4_acc,joint_5_acc,joint_6_acc,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz,cycle_time
2025-06-11T19:26:10.964962,UR10e_3,-146.3222089758096,-92.16735388868935,-89.35522273739205,-178.47742337391847,-146.32220897580956,179.99999999999866,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,60.720000000000006,-0.0,0.0,-0.0,0.0
2025-06-11T19:26:11.075452,UR10e_3,-146.3222089758096,-92.16735388868935,-89.35522273739205,-178.47742337391847,-146.32220897580956,179.99999999999866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.720000000000006,-0.0,0.0,-0.0,0.11049079895019531
2025-06-11T19:26:11.185116,UR10e_3,-146.3222089758096,-92.16735388868935,-89.35522273739205,-178.47742337391847,-146.32220897580956,179.99999999999866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.720000000000006,-0.0,0.0,-0.0,0.2201542854309082
2025-06-11T19:26:11.292505,UR10e_3,-146.3222089758096,-92.16735388868935,-89.35522273739205,-178.47742337391847,-146.32220897580956,179.99999999999866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.720000000000006,-0.0,0.0,-0.0,0.3275432586669922
2025-06-11T19:26:11.400775,UR10e_3,-146.3222089758096,-92.16735388868935,-89.35522273739205,-178.47742337391847,-146.32220897580956,179.99999999999866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.720000000000006,-0.0,0.0,-0.0,0.43581366539001465
2025-06-11T19:26:11.510584,UR10e_3,-146.3222089758096,-92.16735388868935,-89.35522273739205,-178.47742337391847,-146.32220897580956,179.99999999999866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.720000000000006,-0.0,0.0,-0.0,0.5456221103668213
2025-06-11T19:26:11.621204,UR10e_3,-146.3222089758096,-92.16735388868935,-89.35522273739205,-178.47742337391847,-146.32220897580956,179.99999999999866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.720000000000006,-0.0,0.0,-0.0,0.6562421321868896
2025-06-11T19:26:11.729801,UR10e_3,-146.3222089758096,-92.16735388868935,-89.35522273739205,-178.47742337391847,-146.32220897580956,179.99999999999866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.720000000000006,-0.0,0.0,-0.0,0.7648394107818604
2025-06-11T19:26:11.840307,UR10e_3,-146.3222089758096,-92.16735388868935,-89.35522273739205,-178.47742337391847,-146.32220897580956,179.99999999999866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.720000000000006,-0.0,0.0,-0.0,0.87534499168396
2025-06-11T19:26:11.950016,UR10e_3,-146.3222089758096,-92.16735388868935,-89.35522273739205,-178.47742337391847,-146.32220897580956,179.99999999999866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.720000000000006,-0.0,0.0,-0.0,0.9850544929504395
2025-06-11T19:26:12.059534,UR10e_3,-146.3222089758096,-92.16735388868935,-89.35522273739205,-178.47742337391847,-146.32220897580956,179.99999999999866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.720000000000006,-0.0,0.0,-0.0,1.0945723056793213
2025-06-11T19:26:12.167610,UR10e_3,-146.3222089758096,-92.16735388868935,-89.35522273739205,-178.47742337391847,-146.32220897580956,179.99999999999866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.720000000000006,-0.0,0.0,-0.0,1.202648401260376
2025-06-11T19:26:12.275572,UR10e_3,-146.3222089758096,-92.16735388868935,-89.35522273739205,-178.47742337391847,-146.32220897580956,179.99999999999866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.720000000000006,-0.0,0.0,-0.0,1.310610055923462
2025-06-11T19:26:12.382582,UR10e_3,-146.3222089758096,-92.16735388868935,-89.35522273739205,-178.47742337391847,-146.32220897580956,179.99999999999866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.720000000000006,-0.0,0.0,-0.0,1.4176199436187744
2025-06-11T19:26:12.490592,UR10e_3,-146.3222089758096,-92.16735388868935,-89.35522273739205,-178.47742337391847,-146.32220897580956,179.99999999999866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.720000000000006,-0.0,0.0,-0.0,1.525629997253418
2025-06-11T19:26:12.598675,UR10e_3,-146.3222089758096,-92.16735388868935,-89.35522273739205,-178.47742337391847,-146.32220897580956,179.99999999999866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.720000000000006,-0.0,0.0,-0.0,1.6337134838104248
2025-06-11T19:26:12.706232,UR10e_3,-146.3222089758096,-92.16735388868935,-89.35522273739205,-178.47742337391847,-146.32220897580956,179.99999999999866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.720000000000006,-0.0,0.0,-0.0,1.741269826889038
2025-06-11T19:26:12.815187,UR10e_3,-146.3222089758096,-92.16735388868935,-89.35522273739205,-178.47742337391847,-146.32220897580956,179.99999999999866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.720000000000006,-0.0,0.0,-0.0,1.8502256870269775
2025-06-11T19:26:12.923038,UR10e_3,-146.3222089758096,-92.16735388868935,-89.35522273739205,-178.47742337391847,-146.32220897580956,179.99999999999866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.720000000000006,-0.0,0.0,-0.0,1.958076000213623
2025-06-11T19:26:13.032880,UR10e_3,-146.3222089758096,-92.16735388868935,-89.35522273739205,-178.47742337391847,-146.32220897580956,179.99999999999866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.720000000000006,-0.0,0.0,-0.0,2.067918300628662
2025-06-11T19:26:13.144093,UR10e_3,-146.3222089758096,-92.16735388868935,-89.35522273739205,-178.47742337391847,-146.32220897580956,179.99999999999866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.720000000000006,-0.0,0.0,-0.0,2.179131031036377
