timestamp,rail,rail_position,rail_speed,rail_acceleration,cycle_time
2025-04-21T10:02:38.570458,Linear Rail,1200.0,0.0,0.0,7.731382369995117
2025-04-21T10:02:38.722915,Linear Rail,1200.0,0.0,0.0,7.883838891983032
2025-04-21T10:02:38.830935,Linear Rail,1200.0,0.0,0.0,7.991859436035156
2025-04-21T10:02:38.992616,Linear Rail,1200.0,0.0,0.0,8.153539896011353
2025-04-21T10:02:39.102103,Linear Rail,1200.0,0.0,0.0,8.263027429580688
2025-04-21T10:02:39.227179,Linear Rail,1200.0,0.0,0.0,8.388103246688843
2025-04-21T10:02:39.328158,Linear Rail,1200.0,0.0,0.0,8.489082336425781
2025-04-21T10:02:39.437608,Linear Rail,1200.0,0.0,0.0,8.59853219985962
2025-04-21T10:02:39.558836,Linear Rail,1200.0,0.0,0.0,8.719759941101074
2025-04-21T10:02:39.664294,Linear Rail,1200.0,0.0,0.0,8.825217962265015
2025-04-21T10:02:39.778338,Linear Rail,1200.0,0.0,0.0,8.93926191329956
2025-04-21T10:02:39.901602,Linear Rail,1200.0,0.0,0.0,9.06252646446228
2025-04-21T10:02:40.046580,Linear Rail,1200.0,0.0,0.0,9.207504272460938
2025-04-21T10:02:40.236125,Linear Rail,1200.0,0.0,0.0,9.397049188613892
2025-04-21T10:02:40.341544,Linear Rail,1200.0,0.0,0.0,9.50246810913086
2025-04-21T10:02:40.448849,Linear Rail,1200.0,0.0,0.0,9.609773635864258
2025-04-21T10:02:40.563298,Linear Rail,1200.0,0.0,0.0,9.72422194480896
2025-04-21T10:02:40.691293,Linear Rail,1200.0,0.0,0.0,9.852217435836792
2025-04-21T10:02:40.955805,Linear Rail,1200.0,0.0,0.0,10.116729021072388
2025-04-21T10:02:41.089184,Linear Rail,1200.0,0.0,0.0,10.250108003616333
2025-04-21T10:02:41.204595,Linear Rail,1200.0,0.0,0.0,10.365519523620605
2025-04-21T10:02:41.315579,Linear Rail,1200.0,0.0,0.0,10.476503133773804
2025-04-21T10:02:41.419195,Linear Rail,1163.0,-357.08935445644795,-3446.2920828681818,10.580118656158447
2025-04-21T10:02:41.579818,Linear Rail,1094.0,-429.5771364787399,-451.29121493958326,10.740741729736328
2025-04-21T10:02:41.681094,Linear Rail,1070.0,-236.97636905518596,1901.7429392198396,10.842017650604248
2025-04-21T10:02:41.809636,Linear Rail,1074.0,31.11813126685536,2085.6499632358195,10.970560073852539
2025-04-21T10:02:41.921249,Linear Rail,1160.0,770.5193201164611,6624.684899136062,11.082173109054565
2025-04-21T10:02:42.091426,Linear Rail,1198.0,223.2963170518482,-3215.6021365889555,11.252350568771362
2025-04-21T10:02:42.193042,Linear Rail,1200.0,19.681911925839202,-2003.7603942611254,11.35396671295166
2025-04-21T10:02:42.307036,Linear Rail,1200.0,0.0,-172.65905893737164,11.467959642410278
2025-04-21T10:02:42.420058,Linear Rail,1200.0,0.0,0.0,11.580981731414795
2025-04-21T10:02:42.589587,Linear Rail,1200.0,0.0,0.0,11.750511407852173
2025-04-21T10:02:42.754015,Linear Rail,1175.026296296295,-151.88297002175696,-923.7090683993158,11.914938688278198
2025-04-21T10:02:43.066156,Linear Rail,1082.1241185185122,-297.6284859504202,-466.9214250678696,12.22708010673523
2025-04-21T10:02:43.167838,Linear Rail,836.3828740740546,-2416.775075532592,-20841.03004638136,12.328761577606201
2025-04-21T10:02:43.583281,Linear Rail,746.4775407407164,-216.40800484669617,5296.427142225287,12.744205236434937
2025-04-21T10:02:43.713776,Linear Rail,654.5743111110819,-704.2659054922291,-3738.5159099879443,12.87470030784607
2025-04-21T10:02:43.852066,Linear Rail,568.6647703703366,-621.228818502301,600.4575393820021,13.01298999786377
2025-04-21T10:02:43.978677,Linear Rail,528.7068444444085,-315.5954259006259,2413.9516371892005,13.139601230621338
2025-04-21T10:02:44.122052,Linear Rail,543.6910666666315,104.51093643802088,2930.129350755767,13.282975912094116
2025-04-21T10:02:44.250451,Linear Rail,617.6132296295984,575.7238025639996,3669.920524904524,13.411374568939209
2025-04-21T10:02:44.372640,Linear Rail,695.5311851851582,637.6811564068418,507.05946741941125,13.53356409072876
2025-04-21T10:02:44.522112,Linear Rail,800.4207407407193,701.7326957706936,428.5179696680998,13.68303632736206
2025-04-21T10:02:44.650920,Linear Rail,874.3429037036863,573.8940950731574,-992.4739093400935,13.81184434890747
2025-04-21T10:02:44.760750,Linear Rail,946.2671703703568,654.8681989078364,737.266683331581,13.921674489974976
2025-04-21T10:02:44.866374,Linear Rail,1025.1840740740647,747.151323133771,873.6969537881862,14.027298212051392
2025-04-21T10:02:44.985377,Linear Rail,1104.1009777777726,663.1502196241037,-705.8734900478064,14.14630126953125
2025-04-21T10:02:45.102156,Linear Rail,1171.0305037037022,573.1328823554521,-770.8391066125516,14.263079643249512
2025-04-21T10:02:45.234789,Linear Rail,1200.0,218.41772803326816,-2674.4019748773667,14.395713090896606
2025-04-21T10:02:45.355697,Linear Rail,1200.0,0.0,-1806.4783837532143,14.516621112823486
2025-04-21T10:02:45.462691,Linear Rail,1200.0,0.0,0.0,14.623615026473999
2025-04-21T10:02:45.703587,Linear Rail,1200.0,0.0,0.0,14.864511251449585
2025-04-21T10:02:45.822724,Linear Rail,1200.0,0.0,0.0,14.983648300170898
2025-04-21T10:02:45.959673,Linear Rail,1200.0,0.0,0.0,15.12059760093689
2025-04-21T10:02:46.072361,Linear Rail,1200.0,0.0,0.0,15.233285427093506
2025-04-21T10:02:46.274200,Linear Rail,1200.0,0.0,0.0,15.435124635696411
2025-04-21T10:02:46.402314,Linear Rail,1200.0,0.0,0.0,15.56323766708374
2025-04-21T10:02:46.524613,Linear Rail,1200.0,0.0,0.0,15.685536861419678
2025-04-21T10:02:46.638989,Linear Rail,1200.0,0.0,0.0,15.799912691116333
2025-04-21T10:02:46.759485,Linear Rail,1200.0,0.0,0.0,15.920409679412842
2025-04-21T10:02:46.878630,Linear Rail,1200.0,0.0,0.0,16.039554357528687
2025-04-21T10:02:46.996096,Linear Rail,1200.0,0.0,0.0,16.15701961517334
2025-04-21T10:02:47.119228,Linear Rail,1200.0,0.0,0.0,16.28015160560608
2025-04-21T10:02:47.221616,Linear Rail,1200.0,0.0,0.0,16.382540464401245
2025-04-21T10:02:47.335407,Linear Rail,1200.0,0.0,0.0,16.496330976486206
2025-04-21T10:02:47.452202,Linear Rail,1200.0,0.0,0.0,16.613126277923584
2025-04-21T10:02:47.576857,Linear Rail,1200.0,0.0,0.0,16.737781286239624
2025-04-21T10:02:47.691849,Linear Rail,1200.0,0.0,0.0,16.852773427963257
2025-04-21T10:02:47.816037,Linear Rail,1200.0,0.0,0.0,16.97696089744568
2025-04-21T10:02:48.053084,Linear Rail,1200.0,0.0,0.0,17.214008331298828
2025-04-21T10:02:48.185375,Linear Rail,1200.0,0.0,0.0,17.346299171447754
2025-04-21T10:02:48.303410,Linear Rail,1200.0,0.0,0.0,17.46433401107788
2025-04-21T10:02:48.408344,Linear Rail,1197.0,-28.589405282590175,-272.451364804065,17.569267988204956
2025-04-21T10:02:48.531245,Linear Rail,1158.0,-317.328677514724,-2349.365420615049,17.692168951034546
2025-04-21T10:02:48.636597,Linear Rail,1086.0,-683.4190381573319,-3474.904474292248,17.797521591186523
2025-04-21T10:02:48.761425,Linear Rail,1070.0,-128.17749187297778,4448.091799150152,17.922348499298096
2025-04-21T10:02:48.902304,Linear Rail,1097.0,191.65264777210086,2270.2330777888924,18.063228368759155
2025-04-21T10:02:49.037123,Linear Rail,1153.0,415.37089127155497,1659.3936820727681,18.198047637939453
2025-04-21T10:02:49.143169,Linear Rail,1199.0,433.7771062938132,173.56944978645393,18.30409288406372
2025-04-21T10:02:49.264983,Linear Rail,1200.0,8.20918798734851,-3493.567042762342,18.425907611846924
2025-04-21T10:02:49.446275,Linear Rail,1200.0,0.0,-45.281743224325126,18.60719895362854
2025-04-21T10:02:49.553819,Linear Rail,1200.0,0.0,0.0,18.71474289894104
2025-04-21T10:02:49.677173,Linear Rail,1200.0,0.0,0.0,18.838096618652344
2025-04-21T10:02:49.778198,Linear Rail,1200.0,0.0,0.0,18.939122200012207
2025-04-21T10:02:50.155165,Linear Rail,1149.0536444444417,-135.1478973662276,-358.51345917362033,19.316089630126953
2025-04-21T10:02:50.443575,Linear Rail,1071.135688888882,-270.16412025225424,-468.14035116432063,19.604499340057373
2025-04-21T10:02:50.622869,Linear Rail,943.2703259259122,-713.160814157516,-2470.785485402001,19.783793210983276
2025-04-21T10:02:50.779949,Linear Rail,870.3471111110935,-464.2441197176449,1584.6546533461578,19.94087266921997
2025-04-21T10:02:50.887366,Linear Rail,786.4354666666445,-781.16886683638,-2950.386054501001,20.048290729522705
2025-04-21T10:02:51.012954,Linear Rail,720.5048888888632,-524.9763856981531,2039.9487965099192,20.17387843132019
2025-04-21T10:02:51.132235,Linear Rail,652.5764148147855,-569.482512573032,-373.1198338116693,20.29315948486328
2025-04-21T10:02:51.260798,Linear Rail,570.662666666633,-637.1490592412705,-526.3301646726818,20.421722412109375
2025-04-21T10:02:51.371551,Linear Rail,525.7099999999639,-405.88194055668237,2088.1330047601514,20.532475471496582
2025-04-21T10:02:51.506220,Linear Rail,538.6963259258905,96.43139558499925,3729.9830838523267,20.667144536972046
2025-04-21T10:02:51.622057,Linear Rail,600.631111111079,534.6758215287307,3783.3133314538104,20.7829806804657
2025-04-21T10:02:51.736110,Linear Rail,673.5543259258977,639.3746597153572,917.9763153360641,20.897034645080566
2025-04-21T10:02:51.842627,Linear Rail,756.4670222221985,778.4033864257913,1305.2335349839072,21.00355100631714
2025-04-21T10:02:51.994691,Linear Rail,833.38602962961,505.8312500606546,-1792.4763867402075,21.15561556816101
2025-04-21T10:02:52.108109,Linear Rail,886.3302814814647,466.8099357990892,-344.0512721986707,21.2690327167511
2025-04-21T10:02:52.213570,Linear Rail,954.2587555555424,644.1077063930904,1681.163340153552,21.374494075775146
2025-04-21T10:02:52.349076,Linear Rail,1047.1609333333251,685.5950014551966,306.1659349527,21.509999990463257
2025-04-21T10:02:52.451925,Linear Rail,1116.088355555551,670.182282253821,-149.85808256128925,21.61284875869751
2025-04-21T10:02:52.569937,Linear Rail,1200.0,711.0378679223284,346.1959149863292,21.73086166381836
2025-04-21T10:02:52.836246,Linear Rail,1200.0,0.0,-2669.9800475730885,21.997169971466064
2025-04-21T10:02:52.955827,Linear Rail,1200.0,0.0,0.0,22.116750955581665
2025-04-21T10:02:53.070882,Linear Rail,1200.0,0.0,0.0,22.23180603981018
2025-04-21T10:02:53.251165,Linear Rail,1200.0,0.0,0.0,22.412089109420776
2025-04-21T10:02:53.402434,Linear Rail,1200.0,0.0,0.0,22.563358545303345
2025-04-21T10:02:53.525223,Linear Rail,1200.0,0.0,0.0,22.6861469745636
2025-04-21T10:02:53.675878,Linear Rail,1200.0,0.0,0.0,22.83680272102356
2025-04-21T10:02:53.787230,Linear Rail,1200.0,0.0,0.0,22.94815421104431
2025-04-21T10:02:53.931352,Linear Rail,1200.0,0.0,0.0,23.092276096343994
2025-04-21T10:02:54.042810,Linear Rail,1200.0,0.0,0.0,23.203734397888184
2025-04-21T10:02:54.195286,Linear Rail,1200.0,0.0,0.0,23.356209754943848
2025-04-21T10:02:54.341804,Linear Rail,1200.0,0.0,0.0,23.50272822380066
2025-04-21T10:02:54.443074,Linear Rail,1200.0,0.0,0.0,23.603997707366943
2025-04-21T10:02:54.556650,Linear Rail,1200.0,0.0,0.0,23.717573881149292
2025-04-21T10:02:54.681947,Linear Rail,1200.0,0.0,0.0,23.842870950698853
2025-04-21T10:02:54.805706,Linear Rail,1200.0,0.0,0.0,23.96662974357605
2025-04-21T10:02:55.041481,Linear Rail,1200.0,0.0,0.0,24.20240545272827
2025-04-21T10:02:55.166013,Linear Rail,1200.0,0.0,0.0,24.326937437057495
2025-04-21T10:02:55.298411,Linear Rail,1200.0,0.0,0.0,24.459335565567017
2025-04-21T10:02:55.399255,Linear Rail,1200.0,0.0,0.0,24.560178995132446
2025-04-21T10:02:55.555493,Linear Rail,1180.0,-128.00996171271873,-819.3275148845858,24.716416835784912
2025-04-21T10:02:55.678873,Linear Rail,1121.0,-478.1958009256128,-2838.260980596911,24.839797258377075
2025-04-21T10:02:55.799623,Linear Rail,1072.0,-405.7964668692481,599.5794686481473,24.96054744720459
2025-04-21T10:02:55.920802,Linear Rail,1075.0,24.756792277983163,3553.039200438886,25.08172631263733
2025-04-21T10:02:56.101167,Linear Rail,1132.0,316.0252687681674,1614.8806766053528,25.262091636657715
2025-04-21T10:02:56.223715,Linear Rail,1190.0,473.28538021252837,1283.257097193258,25.384639263153076
2025-04-21T10:02:56.351658,Linear Rail,1200.0,78.15978174987701,-3088.293053963037,25.512582302093506
2025-04-21T10:02:56.531569,Linear Rail,1200.0,0.0,-434.43605989474725,25.692493200302124
2025-04-21T10:02:56.660141,Linear Rail,1200.0,0.0,0.0,25.821064710617065
2025-04-21T10:02:56.778515,Linear Rail,1200.0,0.0,0.0,25.939438581466675
2025-04-21T10:02:56.898985,Linear Rail,1200.0,0.0,0.0,26.059909343719482
2025-04-21T10:02:57.057995,Linear Rail,1173.0283999999986,-169.62261598060087,-1066.7454601173401,26.218918800354004
2025-04-21T10:02:57.254308,Linear Rail,1025.1840740740647,-753.1054894709812,-2972.2084515982547,26.415231704711914
2025-04-21T10:02:57.459560,Linear Rail,664.5637925925639,-1756.9620847018605,-4890.845209960922,26.620483875274658
2025-04-21T10:02:58.063483,Linear Rail,525.7099999999639,-229.91966468958515,2528.5379291448035,27.224406957626343
2025-04-21T10:02:58.380713,Linear Rail,603.6279555555236,245.61958322699195,1499.0351203203847,27.541637182235718
2025-04-21T10:02:58.647772,Linear Rail,708.5175111110848,392.75891099995397,550.9631710734219,27.808695554733276
2025-04-21T10:02:58.800884,Linear Rail,793.4281037036819,554.5620196659315,1056.7569485771523,27.961808443069458
2025-04-21T10:02:58.938771,Linear Rail,873.3439555555381,579.5749508691213,181.40166233921832,28.099695444107056
2025-04-21T10:02:59.051985,Linear Rail,948.2650666666532,661.7709087454872,726.0289247229085,28.212908506393433
2025-04-21T10:02:59.169306,Linear Rail,1020.1893333333237,613.0490451387114,-415.2825373936493,28.330230712890625
2025-04-21T10:02:59.273393,Linear Rail,1079.1272740740676,566.2405584457592,-449.70800323017215,28.434317111968994
2025-04-21T10:02:59.382931,Linear Rail,1155.047333333331,693.0898363465042,1158.0331485340919,28.543855667114258
2025-04-21T10:02:59.494727,Linear Rail,1198.0021037037036,384.22818666488,-2762.7513909222716,28.65565061569214
2025-04-21T10:02:59.605699,Linear Rail,1200.0,18.003502882441815,-3300.1348279792282,28.7666232585907
2025-04-21T10:02:59.737241,Linear Rail,1200.0,0.0,-136.86483947495367,28.898165464401245
2025-04-21T10:02:59.917524,Linear Rail,1200.0,0.0,0.0,29.078448057174683
2025-04-21T10:03:00.023330,Linear Rail,1200.0,0.0,0.0,29.18425464630127
2025-04-21T10:03:00.147817,Linear Rail,1200.0,0.0,0.0,29.308741807937622
2025-04-21T10:03:00.265169,Linear Rail,1200.0,0.0,0.0,29.426092863082886
2025-04-21T10:03:00.409288,Linear Rail,1200.0,0.0,0.0,29.57021188735962
2025-04-21T10:03:00.522569,Linear Rail,1200.0,0.0,0.0,29.68349313735962
2025-04-21T10:03:00.644568,Linear Rail,1200.0,0.0,0.0,29.805492639541626
2025-04-21T10:03:00.745702,Linear Rail,1200.0,0.0,0.0,29.9066264629364
2025-04-21T10:03:00.858681,Linear Rail,1200.0,0.0,0.0,30.01960515975952
2025-04-21T10:03:01.016032,Linear Rail,1200.0,0.0,0.0,30.176955938339233
2025-04-21T10:03:01.120551,Linear Rail,1200.0,0.0,0.0,30.281474828720093
2025-04-21T10:03:01.251103,Linear Rail,1200.0,0.0,0.0,30.412027835845947
2025-04-21T10:03:01.374738,Linear Rail,1200.0,0.0,0.0,30.535661935806274
2025-04-21T10:03:01.496973,Linear Rail,1200.0,0.0,0.0,30.657896995544434
2025-04-21T10:03:01.600271,Linear Rail,1200.0,0.0,0.0,30.761195421218872
2025-04-21T10:03:01.712373,Linear Rail,1200.0,0.0,0.0,30.8732967376709
2025-04-21T10:03:01.832965,Linear Rail,1200.0,0.0,0.0,30.993889570236206
2025-04-21T10:03:01.955640,Linear Rail,1200.0,0.0,0.0,31.11656427383423
2025-04-21T10:03:02.200536,Linear Rail,1200.0,0.0,0.0,31.361459732055664
2025-04-21T10:03:02.320873,Linear Rail,1200.0,0.0,0.0,31.481797218322754
2025-04-21T10:03:02.422335,Linear Rail,1200.0,0.0,0.0,31.583258628845215
2025-04-21T10:03:02.556991,Linear Rail,1200.0,0.0,0.0,31.717914581298828
2025-04-21T10:03:02.658581,Linear Rail,1197.0,-29.530350785377177,-290.68053916914215,31.819504976272583
2025-04-21T10:03:02.782405,Linear Rail,1159.0,-306.8857165962592,-2239.9052681234252,31.943329572677612
2025-04-21T10:03:02.907177,Linear Rail,1095.0,-512.9362793337295,-1651.4188907059256,32.06810140609741
2025-04-21T10:03:03.010291,Linear Rail,1070.0,-242.44980253970016,2623.1757155348646,32.171215534210205
2025-04-21T10:03:03.126685,Linear Rail,1071.0,8.591522580301563,2156.8272133573205,32.287609338760376
2025-04-21T10:03:03.228204,Linear Rail,1112.0,403.8667543447628,3893.622559160655,32.38912796974182
2025-04-21T10:03:03.358861,Linear Rail,1185.0,558.714984078903,1185.1510439802248,32.519784927368164
2025-04-21T10:03:03.509848,Linear Rail,1200.0,99.34620376891326,-3042.4362969168924,32.670772075653076
2025-04-21T10:03:03.649699,Linear Rail,1200.0,0.0,-710.3725169121325,32.81062293052673
2025-04-21T10:03:03.787158,Linear Rail,1200.0,0.0,0.0,32.948081970214844
2025-04-21T10:03:03.912019,Linear Rail,1200.0,0.0,0.0,33.072943687438965
2025-04-21T10:03:04.027769,Linear Rail,1200.0,0.0,0.0,33.188693046569824
2025-04-21T10:03:04.256406,Linear Rail,1167.0347111111093,-144.18193966855094,-630.6157909506867,33.41732978820801
2025-04-21T10:03:04.400529,Linear Rail,961.2513925925798,-1427.8304504836137,-8906.613250551965,33.561452865600586
2025-04-21T10:03:04.752838,Linear Rail,750.4733333333093,-598.276537747021,2354.621939924302,33.913761615753174
2025-04-21T10:03:05.063642,Linear Rail,563.6700296295955,-601.0308634773446,-8.861913784029747,34.22456645965576
2025-04-21T10:03:05.339863,Linear Rail,562.6710814814473,-3.616490423883084,2162.818323696844,34.500786781311035
2025-04-21T10:03:05.673115,Linear Rail,639.5900888888589,230.8128777517618,703.458337827357,34.83403944969177
2025-04-21T10:03:05.786384,Linear Rail,727.4975259259006,776.0937827845803,4814.0309231038045,34.94730854034424
2025-04-21T10:03:05.949854,Linear Rail,801.4196888888675,452.2088501444988,-1981.3223409287168,35.110777616500854
2025-04-21T10:03:06.065401,Linear Rail,874.3429037036863,631.1120245762905,1548.3127685126317,35.226324796676636
2025-04-21T10:03:06.172849,Linear Rail,953.2598074073942,734.4669477423053,961.9076698306477,35.33377265930176
2025-04-21T10:03:06.289389,Linear Rail,1001.2093185185079,411.44099346445944,-2771.7930060829567,35.450313091278076
2025-04-21T10:03:06.398760,Linear Rail,1086.119911111105,776.3508026461798,3336.427347892423,35.55968451499939
2025-04-21T10:03:06.524941,Linear Rail,1159.0431259259237,577.9281791225768,-1572.531131559734,35.68586492538452
2025-04-21T10:03:06.637225,Linear Rail,1199.0010518518518,355.8627314288889,-1977.700667415695,35.79814958572388
2025-04-21T10:03:06.741767,Linear Rail,1200.0,9.555470393404947,-3312.613158130396,35.90269160270691
2025-04-21T10:03:06.876589,Linear Rail,1200.0,0.0,-70.87476868123579,36.03751349449158
2025-04-21T10:03:07.126434,Linear Rail,1200.0,0.0,0.0,36.28735828399658
2025-04-21T10:03:07.234115,Linear Rail,1200.0,0.0,0.0,36.395039081573486
2025-04-21T10:03:07.350826,Linear Rail,1200.0,0.0,0.0,36.51175045967102
2025-04-21T10:03:07.453867,Linear Rail,1200.0,0.0,0.0,36.61479139328003
2025-04-21T10:03:07.581756,Linear Rail,1200.0,0.0,0.0,36.74268054962158
2025-04-21T10:03:07.709160,Linear Rail,1200.0,0.0,0.0,36.87008476257324
2025-04-21T10:03:07.817155,Linear Rail,1200.0,0.0,0.0,36.978079319000244
2025-04-21T10:03:07.918316,Linear Rail,1200.0,0.0,0.0,37.07923984527588
2025-04-21T10:03:08.019282,Linear Rail,1200.0,0.0,0.0,37.180206298828125
2025-04-21T10:03:08.129923,Linear Rail,1200.0,0.0,0.0,37.29084753990173
2025-04-21T10:03:08.244768,Linear Rail,1200.0,0.0,0.0,37.405691623687744
2025-04-21T10:03:08.395316,Linear Rail,1200.0,0.0,0.0,37.55624055862427
2025-04-21T10:03:08.520442,Linear Rail,1200.0,0.0,0.0,37.681366205215454
2025-04-21T10:03:08.675774,Linear Rail,1200.0,0.0,0.0,37.83669829368591
2025-04-21T10:03:08.794640,Linear Rail,1200.0,0.0,0.0,37.95556378364563
2025-04-21T10:03:08.911344,Linear Rail,1200.0,0.0,0.0,38.07226872444153
2025-04-21T10:03:09.020612,Linear Rail,1200.0,0.0,0.0,38.181535959243774
2025-04-21T10:03:09.147379,Linear Rail,1200.0,0.0,0.0,38.308302879333496
2025-04-21T10:03:09.249703,Linear Rail,1200.0,0.0,0.0,38.410627365112305
2025-04-21T10:03:09.459605,Linear Rail,1200.0,0.0,0.0,38.62052941322327
2025-04-21T10:03:09.580976,Linear Rail,1200.0,0.0,0.0,38.74190020561218
2025-04-21T10:03:09.702599,Linear Rail,1200.0,0.0,0.0,38.86352348327637
2025-04-21T10:03:09.818728,Linear Rail,1197.0,-25.833464044773116,-222.4559548508618,38.979651927948
2025-04-21T10:03:09.922201,Linear Rail,1157.0,-386.5726879555022,-3486.298285953808,39.0831253528595
2025-04-21T10:03:10.030588,Linear Rail,1076.0,-747.3204973944643,-3328.3238565912166,39.19151258468628
2025-04-21T10:03:10.184267,Linear Rail,1073.0,-19.52122325373579,4735.844038136006,39.34519147872925
2025-04-21T10:03:10.343653,Linear Rail,1119.0,288.6081087549663,1933.2309513687521,39.50457715988159
2025-04-21T10:03:10.459930,Linear Rail,1187.0,584.8093138842981,2547.3709344615713,39.62085437774658
