timestamp,conveyor,conveyor_pos_x,conveyor_pos_y,conveyor_pos_z,conveyor_speed_x,cycle_time
2025-04-21T10:02:36.301322,Conveyor_Box,-510.0,10.0,-160.0,0.0,5.4532389640808105
2025-04-21T10:02:36.487533,Conveyor_Box,-510.0,10.0,-160.0,0.0,5.639449596405029
2025-04-21T10:02:36.622005,Conveyor_Box,-510.0,10.0,-160.0,0.0,5.773921489715576
2025-04-21T10:02:36.746392,Conveyor_Box,-510.0,10.0,-160.0,0.0,5.898308753967285
2025-04-21T10:02:36.870014,Conveyor_Box,-510.0,10.0,-160.0,0.0,6.021930456161499
2025-04-21T10:02:36.994518,Conveyor_Box,-510.0,10.0,-160.0,0.0,6.146434307098389
2025-04-21T10:02:37.128584,Conveyor_Box,-510.0,10.0,-160.0,0.0,6.280500650405884
2025-04-21T10:02:37.230383,Conveyor_Box,-510.0,10.0,-160.0,0.0,6.382299184799194
2025-04-21T10:02:37.332005,Conveyor_Box,-510.0,10.0,-160.0,0.0,6.483921051025391
2025-04-21T10:02:37.455119,Conveyor_Box,-510.0,10.0,-160.0,0.0,6.607035160064697
2025-04-21T10:02:37.560433,Conveyor_Box,-510.0,10.0,-160.0,0.0,6.7123494148254395
2025-04-21T10:02:37.698815,Conveyor_Box,-510.0,10.0,-160.0,0.0,6.850732088088989
2025-04-21T10:02:37.829716,Conveyor_Box,-510.0,10.0,-160.0,0.0,6.981632471084595
2025-04-21T10:02:37.964170,Conveyor_Box,-510.0,10.0,-160.0,0.0,7.116086006164551
2025-04-21T10:02:38.091104,Conveyor_Box,-510.0,10.0,-160.0,0.0,7.243020057678223
2025-04-21T10:02:38.193709,Conveyor_Box,-510.0,10.0,-160.0,0.0,7.345625877380371
2025-04-21T10:02:38.306597,Conveyor_Box,-510.0,10.0,-160.0,0.0,7.458513975143433
2025-04-21T10:02:38.410916,Conveyor_Box,-510.0,10.0,-160.0,0.0,7.5628321170806885
2025-04-21T10:02:38.687191,Conveyor_Box,-510.0,10.0,-160.0,0.0,7.8391077518463135
2025-04-21T10:02:38.793477,Conveyor_Box,-510.0,10.0,-160.0,0.0,7.945393323898315
2025-04-21T10:02:38.921368,Conveyor_Box,-510.0,10.0,-160.0,0.0,8.07328462600708
2025-04-21T10:02:39.068136,Conveyor_Box,-510.0,10.0,-160.0,0.0,8.220052719116211
2025-04-21T10:02:39.198957,Conveyor_Box,-510.0,10.0,-160.0,0.0,8.350873231887817
2025-04-21T10:02:39.327582,Conveyor_Box,-510.0,10.0,-160.0,0.0,8.479498863220215
2025-04-21T10:02:39.436074,Conveyor_Box,-510.0,10.0,-160.0,0.0,8.587990522384644
2025-04-21T10:02:39.558311,Conveyor_Box,-510.0,10.0,-160.0,0.0,8.710227727890015
2025-04-21T10:02:39.738942,Conveyor_Box,-510.0,10.0,-160.0,0.0,8.89085865020752
2025-04-21T10:02:39.867933,Conveyor_Box,-510.0,10.0,-160.0,0.0,9.01984977722168
2025-04-21T10:02:40.007340,Conveyor_Box,-510.0,10.0,-160.0,0.0,9.159256935119629
2025-04-21T10:02:40.170923,Conveyor_Box,-510.0,10.0,-160.0,0.0,9.322839260101318
2025-04-21T10:02:40.300491,Conveyor_Box,-510.0,10.0,-160.0,0.0,9.452407836914062
2025-04-21T10:02:40.421337,Conveyor_Box,-510.0,10.0,-160.0,0.0,9.573253154754639
2025-04-21T10:02:40.536416,Conveyor_Box,-510.0,19.0,-160.0,0.0,9.68833303451538
2025-04-21T10:02:40.651920,Conveyor_Box,-510.0,74.0,-160.0,0.0,9.803836822509766
2025-04-21T10:02:40.759653,Conveyor_Box,-510.0,240.0,-160.0,0.0,9.911569118499756
2025-04-21T10:02:40.954704,Conveyor_Box,-510.0,377.0,-159.99999999999997,0.0,10.10662031173706
2025-04-21T10:02:41.092713,Conveyor_Box,-510.0,447.0,-159.99999999999997,0.0,10.24462890625
2025-04-21T10:02:41.206120,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,10.358036279678345
2025-04-21T10:02:41.417685,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,10.569601774215698
2025-04-21T10:02:41.580943,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,10.73285961151123
2025-04-21T10:02:41.681603,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,10.833518981933594
2025-04-21T10:02:41.881962,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,11.033878326416016
2025-04-21T10:02:41.997567,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,11.14948320388794
2025-04-21T10:02:42.158976,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,11.310893058776855
2025-04-21T10:02:42.270725,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,11.422641515731812
2025-04-21T10:02:42.379958,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,11.531874656677246
2025-04-21T10:02:42.495510,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,11.647426128387451
2025-04-21T10:02:42.622792,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,11.774708986282349
2025-04-21T10:02:42.922348,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,12.074264764785767
2025-04-21T10:02:43.125721,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,12.277637958526611
2025-04-21T10:02:43.374146,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,12.526062726974487
2025-04-21T10:02:43.622383,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,12.77429986000061
2025-04-21T10:02:43.752341,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,12.904257535934448
2025-04-21T10:02:43.891130,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,13.043046474456787
2025-04-21T10:02:44.017727,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,13.16964316368103
2025-04-21T10:02:44.125070,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,13.276986360549927
2025-04-21T10:02:44.251463,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,13.403379678726196
2025-04-21T10:02:44.375153,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,13.527069807052612
2025-04-21T10:02:44.566441,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,13.71835732460022
2025-04-21T10:02:44.690136,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,13.842051982879639
2025-04-21T10:02:44.803450,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,13.955366611480713
2025-04-21T10:02:44.925233,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,14.077149629592896
2025-04-21T10:02:45.027066,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,14.178982257843018
2025-04-21T10:02:45.145625,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,14.29754114151001
2025-04-21T10:02:45.273303,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,14.425219297409058
2025-04-21T10:02:45.387751,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,14.539667129516602
2025-04-21T10:02:45.633570,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,14.785486936569214
2025-04-21T10:02:45.743323,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,14.89523959159851
2025-04-21T10:02:45.850653,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,15.002569437026978
2025-04-21T10:02:45.961068,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,15.11298394203186
2025-04-21T10:02:46.073370,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,15.225286960601807
2025-04-21T10:02:46.240031,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,15.391947031021118
2025-04-21T10:02:46.341361,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,15.493277072906494
2025-04-21T10:02:46.466069,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,15.617985963821411
2025-04-21T10:02:46.580681,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,15.732597827911377
2025-04-21T10:02:46.712026,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,15.86394214630127
2025-04-21T10:02:46.849167,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,16.001083612442017
2025-04-21T10:02:46.951202,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,16.103118658065796
2025-04-21T10:02:47.077652,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,16.229568481445312
2025-04-21T10:02:47.190578,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,16.34249472618103
2025-04-21T10:02:47.306770,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,16.458686351776123
2025-04-21T10:02:47.423100,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,16.575016498565674
2025-04-21T10:02:47.546295,Conveyor_Box,-510.0,460.0,-159.99999999999997,0.0,16.698211431503296
2025-04-21T10:02:47.663803,Conveyor_Box,-509.99999999999994,481.0,-159.99999999999997,4.837391483720981e-13,16.815719842910767
2025-04-21T10:02:47.786453,Conveyor_Box,-509.99999999999994,578.0,-159.99999999999997,0.0,16.938369274139404
2025-04-21T10:02:47.935797,Conveyor_Box,-509.99999999999994,697.0,-159.99999999999997,0.0,17.087713718414307
2025-04-21T10:02:48.054096,Conveyor_Box,-509.99999999999994,860.0,-159.99999999999994,0.0,17.2060124874115
2025-04-21T10:02:48.225256,Conveyor_Box,-509.99999999999994,909.0,-159.99999999999994,0.0,17.377171993255615
2025-04-21T10:02:48.348037,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,17.499953031539917
2025-04-21T10:02:48.470293,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,17.622209548950195
2025-04-21T10:02:48.597573,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,17.749489545822144
2025-04-21T10:02:48.700691,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,17.852607250213623
2025-04-21T10:02:48.822982,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,17.97489905357361
2025-04-21T10:02:48.930787,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,18.082703113555908
2025-04-21T10:02:49.038136,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,18.19005274772644
2025-04-21T10:02:49.141995,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,18.29391121864319
2025-04-21T10:02:49.267042,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,18.41895890235901
2025-04-21T10:02:49.413977,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,18.565893173217773
2025-04-21T10:02:49.515527,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,18.66744375228882
2025-04-21T10:02:49.643561,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,18.795477151870728
2025-04-21T10:02:49.745249,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,18.897165775299072
2025-04-21T10:02:49.852406,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,19.00432276725769
2025-04-21T10:02:50.064339,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,19.21625590324402
2025-04-21T10:02:50.192972,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,19.34488797187805
2025-04-21T10:02:50.444590,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,19.596506118774414
2025-04-21T10:02:50.737680,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,19.889596462249756
2025-04-21T10:02:50.861335,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,20.013251781463623
2025-04-21T10:02:50.984919,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,20.13683533668518
2025-04-21T10:02:51.106458,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,20.258374214172363
2025-04-21T10:02:51.230558,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,20.382474660873413
2025-04-21T10:02:51.336178,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,20.48809504508972
2025-04-21T10:02:51.440569,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,20.592485189437866
2025-04-21T10:02:51.581435,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,20.733351469039917
2025-04-21T10:02:51.735102,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,20.88701820373535
2025-04-21T10:02:51.841617,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,20.99353337287903
2025-04-21T10:02:52.029981,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,21.181897163391113
2025-04-21T10:02:52.145562,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,21.297478914260864
2025-04-21T10:02:52.246694,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,21.39861035346985
2025-04-21T10:02:52.350996,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,21.502912282943726
2025-04-21T10:02:52.453452,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,21.6053683757782
2025-04-21T10:02:52.833381,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,21.985297203063965
2025-04-21T10:02:52.954812,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,22.106728553771973
2025-04-21T10:02:53.068792,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,22.22070837020874
2025-04-21T10:02:53.250160,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,22.402076482772827
2025-04-21T10:02:53.373162,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,22.525078535079956
2025-04-21T10:02:53.492463,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,22.644379377365112
2025-04-21T10:02:53.612629,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,22.764545679092407
2025-04-21T10:02:53.713803,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,22.865719079971313
2025-04-21T10:02:53.818727,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,22.970643997192383
2025-04-21T10:02:53.931885,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,23.08380126953125
2025-04-21T10:02:54.043817,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,23.195733308792114
2025-04-21T10:02:54.158427,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,23.310343265533447
2025-04-21T10:02:54.282037,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,23.433953523635864
2025-04-21T10:02:54.412786,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,23.56470274925232
2025-04-21T10:02:54.530377,Conveyor_Box,-509.99999999999994,910.0,-159.99999999999994,0.0,23.68229365348816
2025-04-21T10:02:54.649401,Conveyor_Box,-509.99999999999994,913.0,-159.99999999999994,0.0,23.80131721496582
2025-04-21T10:02:54.776682,Conveyor_Box,-509.99999999999994,1026.0,-159.99999999999994,0.0,23.928598165512085
2025-04-21T10:02:54.971954,Conveyor_Box,-509.99999999999994,1131.0,-159.99999999999994,0.0,24.123870611190796
2025-04-21T10:02:55.120671,Conveyor_Box,-509.99999999999994,1300.0,-159.99999999999991,0.0,24.272587776184082
2025-04-21T10:02:55.251372,Conveyor_Box,-509.99999999999994,1356.0,-159.99999999999991,0.0,24.4032883644104
2025-04-21T10:02:55.370725,Conveyor_Box,-509.99999999999994,1360.0,-159.99999999999991,0.0,24.5226411819458
2025-04-21T10:02:55.520475,Conveyor_Box,-509.99999999999994,1360.0,-159.99999999999991,0.0,24.672391176223755
2025-04-21T10:02:55.644503,Conveyor_Box,-509.99999999999994,1360.0,-159.99999999999991,0.0,24.796419620513916
2025-04-21T10:02:55.771569,Conveyor_Box,-509.99999999999994,1360.0,-159.99999999999991,0.0,24.92348551750183
2025-04-21T10:02:55.888660,Conveyor_Box,-509.99999999999994,1360.0,-159.99999999999991,0.0,25.040575981140137
2025-04-21T10:02:56.026432,Conveyor_Box,-509.99999999999994,1360.0,-159.99999999999991,0.0,25.178348302841187
2025-04-21T10:02:56.140205,Conveyor_Box,-509.99999999999994,1360.0,-159.99999999999991,0.0,25.292121171951294
2025-04-21T10:02:56.260887,Conveyor_Box,-509.99999999999994,1360.0,-159.99999999999991,0.0,25.412803888320923
2025-04-21T10:02:56.381251,Conveyor_Box,-509.99999999999994,1360.0,-159.99999999999991,0.0,25.533167839050293
2025-04-21T10:02:56.527812,Conveyor_Box,-509.99999999999994,1360.0,-159.99999999999991,0.0,25.679728031158447
2025-04-21T10:02:56.631964,Conveyor_Box,-509.99999999999994,1360.0,-159.99999999999991,0.0,25.78388023376465
2025-04-21T10:02:56.747953,Conveyor_Box,-509.99999999999994,1360.0,-159.99999999999991,0.0,25.899869918823242
2025-04-21T10:02:56.863932,Conveyor_Box,-509.99999999999994,1360.0,-159.99999999999991,0.0,26.015848636627197
2025-04-21T10:02:56.978176,Conveyor_Box,-509.99999999999994,1360.0,-159.99999999999991,0.0,26.13009262084961
2025-04-21T10:02:57.457538,Conveyor_Box,-509.99999999999994,1360.0,-159.99999999999991,0.0,26.60945439338684
2025-04-21T10:02:57.904299,Conveyor_Box,-509.99999999999994,1360.0,-159.99999999999991,0.0,27.056215524673462
2025-04-21T10:02:58.092210,Conveyor_Box,-509.99999999999994,1360.0,-159.99999999999991,0.0,27.244126796722412
2025-04-21T10:02:58.291153,Conveyor_Box,-509.99999999999994,1360.0,-159.99999999999991,0.0,27.443069458007812
2025-04-21T10:02:58.524904,Conveyor_Box,-509.99999999999994,1360.0,-159.99999999999991,0.0,27.676820278167725
2025-04-21T10:02:58.798837,Conveyor_Box,-509.99999999999994,1360.0,-159.99999999999991,0.0,27.950753927230835
2025-04-21T10:02:58.905061,Conveyor_Box,-509.99999999999994,1360.0,-159.99999999999991,0.0,28.056977033615112
2025-04-21T10:02:59.020522,Conveyor_Box,-509.99999999999994,1360.0,-159.99999999999991,0.0,28.172438383102417
2025-04-21T10:02:59.168265,Conveyor_Box,-509.99999999999994,1360.0,-159.99999999999991,0.0,28.32018208503723
2025-04-21T10:02:59.273897,Conveyor_Box,-509.99999999999994,1360.0,-159.99999999999991,0.0,28.42581343650818
2025-04-21T10:02:59.382931,Conveyor_Box,-509.99999999999994,1360.0,-159.99999999999991,0.0,28.53484797477722
2025-04-21T10:02:59.495741,Conveyor_Box,-509.99999999999994,1360.0,-159.99999999999991,0.0,28.64765739440918
2025-04-21T10:02:59.602580,Conveyor_Box,-509.99999999999994,1360.0,-159.99999999999991,0.0,28.754496574401855
2025-04-21T10:02:59.763165,Conveyor_Box,-509.99999999999994,1360.0,-159.99999999999991,0.0,28.91508173942566
2025-04-21T10:02:59.918053,Conveyor_Box,-509.99999999999994,1360.0,-159.99999999999991,0.0,29.06996989250183
2025-04-21T10:03:00.024589,Conveyor_Box,-509.99999999999994,1360.0,-159.99999999999991,0.0,29.176505088806152
2025-04-21T10:03:00.193546,Conveyor_Box,-509.99999999999994,1360.0,-159.99999999999991,0.0,29.345462560653687
2025-04-21T10:03:00.383730,Conveyor_Box,-509.99999999999994,1360.0,-159.99999999999991,0.0,29.535646677017212
2025-04-21T10:03:00.493519,Conveyor_Box,-509.99999999999994,1360.0,-159.99999999999991,0.0,29.645435094833374
2025-04-21T10:03:00.614284,Conveyor_Box,-509.99999999999994,1360.0,-159.99999999999991,0.0,29.76620054244995
2025-04-21T10:03:00.741158,Conveyor_Box,-509.99999999999994,1360.0,-159.99999999999991,0.0,29.89307427406311
2025-04-21T10:03:00.857165,Conveyor_Box,-509.99999999999994,1360.0,-159.99999999999991,0.0,30.0090811252594
2025-04-21T10:03:00.979411,Conveyor_Box,-509.99999999999994,1360.0,-159.99999999999991,0.0,30.131327629089355
2025-04-21T10:03:01.092097,Conveyor_Box,-509.99999999999994,1360.0,-159.99999999999991,0.0,30.244013786315918
2025-04-21T10:03:01.215138,Conveyor_Box,-509.99999999999994,1360.0,-159.99999999999991,0.0,30.367054224014282
2025-04-21T10:03:01.317574,Conveyor_Box,-509.99999999999994,1360.0,-159.99999999999991,0.0,30.46949052810669
2025-04-21T10:03:01.466098,Conveyor_Box,-509.99999999999994,1360.0,-159.99999999999991,0.0,30.618014097213745
2025-04-21T10:03:01.567733,Conveyor_Box,-509.99999999999994,1360.0,-159.99999999999991,0.0,30.71964979171753
2025-04-21T10:03:01.682847,Conveyor_Box,-509.99999999999994,1360.0,-159.99999999999991,0.0,30.834763765335083
2025-04-21T10:03:01.805944,Conveyor_Box,-509.99999999999994,1360.0,-159.99999999999991,0.0,30.957859992980957
2025-04-21T10:03:01.928027,Conveyor_Box,-509.9999999999999,1513.0,-159.99999999999991,4.656121797731539e-13,31.07994318008423
2025-04-21T10:03:02.199426,Conveyor_Box,-509.9999999999999,1677.0,-159.9999999999999,0.0,31.35134243965149
2025-04-21T10:03:02.362567,Conveyor_Box,-509.9999999999999,1793.0,-159.9999999999999,0.0,31.514483213424683
2025-04-21T10:03:02.515199,Conveyor_Box,-509.9999999999999,1810.0,-159.9999999999999,0.0,31.667114973068237
2025-04-21T10:03:02.628124,Conveyor_Box,-509.9999999999999,1810.0,-159.9999999999999,0.0,31.780040740966797
2025-04-21T10:03:02.751582,Conveyor_Box,-509.9999999999999,1810.0,-159.9999999999999,0.0,31.903498649597168
2025-04-21T10:03:02.875556,Conveyor_Box,-509.9999999999999,1810.0,-159.9999999999999,0.0,32.027472496032715
2025-04-21T10:03:02.976985,Conveyor_Box,-509.9999999999999,1810.0,-159.9999999999999,0.0,32.128901720047
2025-04-21T10:03:03.079314,Conveyor_Box,-509.9999999999999,1810.0,-159.9999999999999,0.0,32.23123073577881
2025-04-21T10:03:03.224527,Conveyor_Box,-509.9999999999999,1810.0,-159.9999999999999,0.0,32.37644338607788
2025-04-21T10:03:03.359879,Conveyor_Box,-509.9999999999999,1810.0,-159.9999999999999,0.0,32.51179599761963
2025-04-21T10:03:03.541093,Conveyor_Box,-509.9999999999999,1810.0,-159.9999999999999,0.0,32.69300937652588
2025-04-21T10:03:03.687012,Conveyor_Box,-509.9999999999999,1810.0,-159.9999999999999,0.0,32.83892893791199
2025-04-21T10:03:03.816036,Conveyor_Box,-509.9999999999999,1810.0,-159.9999999999999,0.0,32.967952489852905
2025-04-21T10:03:03.942171,Conveyor_Box,-509.9999999999999,1810.0,-159.9999999999999,0.0,33.09408736228943
2025-04-21T10:03:04.055348,Conveyor_Box,-509.9999999999999,1810.0,-159.9999999999999,0.0,33.20726466178894
2025-04-21T10:03:04.397618,Conveyor_Box,-509.9999999999999,1810.0,-159.9999999999999,0.0,33.5495343208313
2025-04-21T10:03:04.628260,Conveyor_Box,-509.9999999999999,1810.0,-159.9999999999999,0.0,33.78017616271973
2025-04-21T10:03:04.869008,Conveyor_Box,-509.9999999999999,1810.0,-159.9999999999999,0.0,34.02092409133911
2025-04-21T10:03:05.220170,Conveyor_Box,-509.9999999999999,1810.0,-159.9999999999999,0.0,34.3720862865448
2025-04-21T10:03:05.404985,Conveyor_Box,-509.9999999999999,1810.0,-159.9999999999999,0.0,34.55690121650696
2025-04-21T10:03:05.674810,Conveyor_Box,-509.9999999999999,1810.0,-159.9999999999999,0.0,34.82672691345215
2025-04-21T10:03:05.825910,Conveyor_Box,-509.9999999999999,1810.0,-159.9999999999999,0.0,34.97782635688782
